System,ClassName,CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword2,2,0,1,1,4,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword3,3,2,1,4,5,5,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnLocalName,9,1,2,8,3,5,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMarkerAnnotationName,9,3,2,9,1,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberAccess,8,2,2,7,2,13,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberValueName,3,0,2,1,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSend,8,2,2,6,2,14,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSendName,8,2,2,7,2,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodName,8,2,2,8,2,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodReturnType,7,2,2,6,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodTypeParameter,7,2,1,7,2,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnPackageReference,4,0,2,2,1,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnParameterizedQualifiedTypeReference,7,4,2,8,7,36,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedAllocationExpression,10,2,2,8,2,28,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedNameReference,9,2,3,7,2,23,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedTypeReference,7,3,2,7,9,32,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleNameReference,6,2,3,5,2,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleTypeReference,5,6,3,8,10,22,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionOnStringLiteral,3,3,1,5,3,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionParser,108,21,5,112,208,1797,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.CompletionScanner,9,0,4,5,7,318,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.complete.InvalidCursorLocation,2,0,2,0,0,0,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistAnnotation,5,1,5,1,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistCompilationUnit,6,5,1,9,5,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistImportContainer,3,2,2,3,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistImportDeclaration,2,1,2,1,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistInitializer,2,2,2,3,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistOptions,6,0,5,1,2,53,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistPackageDeclaration,3,2,2,3,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistParser,30,12,5,27,98,476,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistSourceField,6,3,2,8,6,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistSourceMethod,7,4,2,10,7,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistSourceType,12,7,5,17,12,20,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.AssistTypeParameter,3,1,3,1,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.impl.Engine,23,17,2,25,12,75,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionJavadoc,11,4,1,12,4,34,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionJavadocParser,10,2,1,11,8,49,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound,17,1,17,1,0,0,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName,8,4,1,10,3,5,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall,6,1,1,6,2,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldReference,4,2,1,5,2,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType,5,1,1,4,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnImportReference,4,0,2,2,1,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName,7,1,1,7,3,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnMessageSend,7,3,1,8,3,24,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair,3,3,1,5,2,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnPackageReference,4,0,2,2,1,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnParameterizedQualifiedTypeReference,7,4,1,9,3,14,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnParameterizedSingleTypeReference,6,4,1,8,3,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedAllocationExpression,12,3,1,12,2,34,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedNameReference,8,2,1,8,2,32,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedSuperReference,4,3,1,5,2,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedTypeReference,10,2,2,9,3,13,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference,7,2,1,7,2,14,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleTypeReference,11,4,2,11,4,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionOnSuperReference,4,2,1,4,2,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionParser,57,15,2,61,48,373,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.codeassist.select.SelectionScanner,2,0,1,1,2,15,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ASTVisitor,94,95,102,95,239,239,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.AbstractAnnotationProcessorManager,4,4,4,4,10,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ClassFile,64,19,28,50,68,2514,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ClassFilePool,2,2,2,2,4,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.CompilationResult,45,5,58,7,20,84,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.Compiler,33,21,14,28,19,102,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ConfigurableOption,1,0,0,1,10,14,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies,13,1,13,1,4,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.DocumentElementParser,30,7,1,30,59,244,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ProcessTaskManager,4,2,1,4,4,29,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ReadManager,3,1,2,1,3,32,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.SourceElementNotifier,26,14,2,26,18,320,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.SourceElementParser,46,19,9,48,49,338,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,0,4,0,4,25,25,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.SourceJavadocParser,6,1,1,6,3,54,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,15,7,7,12,5,69,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ASTNode,176,10,200,25,19,220,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,83,17,69,31,28,117,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration,23,8,20,9,11,19,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AllocationExpression,48,11,24,27,15,111,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Annotation,66,10,53,31,10,145,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AnnotationMethodDeclaration,24,7,12,20,7,48,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Argument,51,6,40,17,8,50,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression,16,9,10,12,5,39,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,29,8,18,15,5,62,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ArrayQualifiedTypeReference,17,5,12,13,6,31,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ArrayReference,19,9,9,15,10,43,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ArrayTypeReference,17,5,15,10,6,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.AssertStatement,24,7,5,21,6,43,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Assignment,42,10,26,25,14,90,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.BinaryExpression,27,9,15,16,23,497,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Block,30,7,26,9,9,30,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.BranchStatement,7,4,4,5,2,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.BreakStatement,13,4,4,10,3,15,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CaseStatement,22,10,12,18,6,36,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CastExpression,39,13,26,22,21,163,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CharLiteral,12,4,7,9,5,25,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess,24,8,10,19,5,17,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Clinit,23,9,4,25,11,50,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CombinedBinaryExpression,11,8,2,11,8,46,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,80,13,66,29,23,180,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.CompoundAssignment,27,7,19,15,8,55,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ConditionalExpression,21,9,8,17,8,156,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ConstructorDeclaration,55,13,30,37,15,125,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ContinueStatement,13,4,4,10,3,16,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.DoStatement,16,8,4,14,5,36,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.DoubleLiteral,11,4,5,9,4,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.EmptyStatement,9,5,5,9,6,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.EqualExpression,22,9,8,18,13,224,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall,37,11,19,25,14,131,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Expression,162,13,158,25,36,334,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ExtendedStringLiteral,5,4,4,5,4,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.FalseLiteral,9,5,5,8,6,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,67,8,51,31,7,93,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.FieldReference,43,14,21,27,22,194,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.FloatLiteral,11,4,5,9,4,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ForStatement,17,8,4,15,5,94,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ForeachStatement,28,11,5,25,5,99,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.IfStatement,18,7,6,14,5,46,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ImportReference,41,3,47,4,5,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Initializer,28,10,24,14,8,26,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.InstanceOfExpression,19,9,10,13,6,18,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.IntLiteral,22,5,13,11,7,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.IntLiteralMinValue,3,1,2,2,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Javadoc,48,13,17,36,13,341,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocAllocationExpression,27,5,10,20,6,71,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocArgumentExpression,15,7,6,13,7,27,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocArrayQualifiedTypeReference,6,6,2,8,4,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocArraySingleTypeReference,6,5,2,8,4,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocFieldReference,21,6,9,15,7,34,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocImplicitTypeReference,12,6,4,12,11,30,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocMessageSend,25,6,12,17,7,70,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocQualifiedTypeReference,20,6,12,12,7,38,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocReturnStatement,11,3,4,9,4,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocSingleNameReference,17,3,8,11,4,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.JavadocSingleTypeReference,19,6,11,12,5,23,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.LabeledStatement,15,8,6,12,6,19,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Literal,8,4,4,8,6,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,50,6,37,23,6,70,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.LongLiteral,14,5,5,11,6,47,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.LongLiteralMinValue,3,1,2,2,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.MagicLiteral,0,0,0,0,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.MarkerAnnotation,10,4,8,6,2,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.MemberValuePair,39,6,31,16,3,71,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.MessageSend,52,11,32,28,16,187,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.MethodDeclaration,48,9,35,26,7,79,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.NameReference,26,4,27,5,8,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.NormalAnnotation,16,5,11,8,4,15,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.NullLiteral,9,5,5,8,7,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.NumberLiteral,6,0,6,0,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,15,7,7,12,5,66,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.OperatorExpression,9,1,7,3,24,63,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ParameterizedQualifiedTypeReference,35,7,20,19,11,179,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ParameterizedSingleTypeReference,30,7,16,18,11,75,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.PostfixExpression,10,4,6,8,5,9,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.PrefixExpression,9,3,7,6,4,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression,46,8,22,30,8,287,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference,51,14,28,31,31,676,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.QualifiedSuperReference,15,5,10,10,6,24,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference,17,9,7,16,7,48,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference,40,7,27,19,8,83,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Reference,18,9,23,11,7,16,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ReturnStatement,25,9,7,20,10,75,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SingleMemberAnnotation,16,6,10,9,4,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SingleNameReference,57,13,33,31,23,270,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SingleTypeReference,35,7,27,13,8,19,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Statement,43,10,36,13,11,26,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.StringLiteral,14,7,11,11,9,27,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.StringLiteralConcatenation,7,4,5,5,4,8,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SubRoutineStatement,9,4,9,4,8,13,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SuperReference,17,4,12,9,7,9,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SwitchStatement,27,10,10,23,6,90,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.SynchronizedStatement,19,8,5,16,7,32,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ThisReference,15,11,11,14,14,22,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.ThrowStatement,15,7,6,10,5,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.TrueLiteral,10,5,6,8,6,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.TryStatement,36,12,15,26,12,143,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.TypeDeclaration,118,26,99,50,40,362,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.TypeParameter,36,7,35,12,9,29,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.TypeReference,104,8,105,19,22,68,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.UnaryExpression,19,9,8,16,7,63,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.WhileStatement,18,8,5,15,5,44,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.ast.Wildcard,15,7,9,11,10,25,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.ClasspathDirectory,8,3,1,9,12,47,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.ClasspathJar,7,3,2,7,10,47,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.ClasspathLocation,6,2,3,4,1,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.ClasspathSourceJar,6,2,1,6,2,4,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.CompilationUnit,8,0,5,3,5,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.FileFinder,1,0,1,0,2,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.FileSystem,7,2,3,7,11,48,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.batch.Main,29,14,1,31,47,777,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.AnnotationInfo,24,2,8,17,10,149,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.AnnotationMethodInfo,7,1,2,6,3,24,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.AnnotationMethodInfoWithAnnotations,2,3,1,4,4,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader,27,8,15,15,43,232,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.ClassFileStruct,6,0,6,0,9,13,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.ClassFormatException,9,0,9,0,6,10,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.ElementValuePairInfo,1,0,1,0,3,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.FieldInfo,20,3,4,18,23,101,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.FieldInfoWithAnnotation,3,3,1,4,4,9,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.InnerClassInfo,2,0,1,1,6,17,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.MethodInfo,12,2,7,9,30,124,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.MethodInfoWithAnnotations,4,3,3,3,4,12,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.classfmt.MethodInfoWithParameterAnnotations,3,3,1,4,4,16,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.BranchLabel,22,1,30,3,11,51,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.CachedIndexEntry,1,0,1,0,0,0,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.CaseLabel,5,1,3,3,6,11,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.CharArrayCache,3,0,2,1,10,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.CodeStream,96,20,78,34,326,1532,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.ConstantPool,22,8,9,14,25,120,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.DoubleCache,1,0,1,0,5,31,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.ExceptionLabel,8,2,5,4,4,13,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.FloatCache,1,0,1,0,5,31,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.IntegerCache,1,0,1,0,8,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.Label,3,1,3,1,1,1,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.LongCache,1,0,1,0,8,35,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.ObjectCache,1,0,1,0,8,24,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.StackMapFrame,2,2,1,2,15,198,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.StackMapFrameCodeStream,10,8,3,12,37,96,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.codegen.VerificationTypeInfo,4,1,3,2,9,113,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.AccessRestriction,6,1,25,1,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.AccessRule,7,0,6,1,5,13,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.AccessRuleSet,13,2,21,3,5,25,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.ClassSignature,4,0,4,0,2,2,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.EnumConstantSignature,4,0,4,0,3,3,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.env.NameEnvironmentAnswer,15,4,17,4,9,18,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.ConditionalFlowInfo,2,4,1,4,34,59,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.ExceptionHandlingFlowContext,20,10,5,19,9,41,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.FinallyFlowContext,10,9,1,10,7,108,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.FlowContext,36,13,61,22,27,140,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.FlowInfo,58,3,75,4,41,55,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.InitializationFlowContext,9,7,5,8,3,6,1
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.InsideSubRoutineFlowContext,6,4,2,5,5,7,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.LabelFlowContext,6,4,2,6,3,6,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.LoopingFlowContext,16,12,4,14,12,141,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.NullInfoRegistry,7,3,5,3,7,52,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.SwitchFlowContext,4,5,2,5,4,5,0
EclipseJDTCore_3_4,org.eclipse.jdt.internal.compiler.flow.UnconditionalFlowInfo,26,4,21,7,43,324,0
